hotel;está_cancelado ;plazo_de_llegada;fecha_de_llegada_año;fecha_de_llegada_mes;fecha_de_llegada_número_de_semana;fecha_de_llegada_día_del_mes;estancias_en_noches_de_fin_de_semana;estancias_en_noches_de_semana ;adultos;niños;bebés;comida;país;segmento_de_mercado;canal_de_distribución ;es_huésped_repetido ;cancelaciones_anteriores ;reservas_anteriores_no_canceladas;tipo_habitación_reservada;tipo_habitación_asignada ;cambios_de_reserva;tipo_de_depósito ;agente;empresa ;días_en_lista_de_espera;tipo_de_cliente ;adr;plazas_de_aparcamiento_obligatorias;total_de_solicitudes_especiales;estado_de_la_reserva;fecha_del_estado_de_la_reserva
Hotel Andina La Terraza;no;40;2023;Octubre;41;3;1;4;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;A;0;No Deposit;7;NULL;0;Transitorio;95.48;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;1;2023;Octubre;41;6;0;2;1;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;157;NULL;0;Transitorio;164;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;31;2023;Octubre;41;7;0;1;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;157.5;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;31;2023;Octubre;41;7;0;1;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;157.5;0;3;Check-Out;10/08/2023
Hotel Andina La Terraza;no;4;2023;Octubre;41;8;0;0;2;0;0;BB;PRT;Directo;Directo;0;0;0;E;E;0;No Deposit;14;NULL;0;Transitorio;0;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;2;2023;Octubre;41;4;0;4;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;7;NULL;0;Transitorio;175.56;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;194;2023;Octubre;41;6;0;2;2;0;0;BB;JPN;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;94.25;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;7;2023;Octubre;41;6;0;2;1;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;327;NULL;0;Transitorio - Fiesta;125;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;163;2023;Octubre;41;5;0;3;1;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transitorio;100.8;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;30;2023;Octubre;41;5;0;3;2;0;0;BB;JPN;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;157.5;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;214;2023;Octubre;41;4;0;4;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;B;0;No Deposit;9;NULL;0;Transitorio;92.65;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;200;2023;Octubre;41;3;1;4;3;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;16;NULL;0;Transitorio;115.6;0;4;Check-Out;10/08/2023
Hotel Andina La Terraza;no;157;2023;Octubre;41;7;0;1;3;0;0;BB;BRA;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;86;NULL;0;Transitorio;133.6;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;161;2023;Octubre;42;10;1;2;3;0;0;BB;BRA;Offline TA/TO;TA/TO;0;0;1;D;D;0;No Deposit;83;NULL;0;Group;133.61;0;0;Check-Out;10/13/2023
Hotel Andina La Terraza;no;17;2023;Octubre;41;7;0;1;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;135;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;174;2023;Octubre;41;4;0;4;3;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;141.3;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;22;2023;Octubre;41;5;0;3;2;0;0;BB;BEL;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transitorio;85;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;51;2023;Octubre;41;7;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;7;NULL;0;Transitorio;146.92;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;233;2023;Octubre;41;7;0;1;3;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;168.3;1;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;95;2023;Octubre;41;6;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;132.3;0;3;Check-Out;10/08/2023
Hotel Andina La Terraza;no;137;2023;Octubre;41;3;1;4;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;132.3;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;54;2023;Octubre;41;6;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;2;No Deposit;9;NULL;0;Transitorio;190.8;0;3;Check-Out;10/08/2023
Hotel Andina La Terraza;no;106;2023;Octubre;41;6;0;2;1;0;0;BB;DEU;Directo;Directo;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transitorio - Fiesta;97.2;0;3;Check-Out;10/08/2023
Hotel Andina La Terraza;no;6;2023;Octubre;41;4;0;4;2;0;0;SC;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;140;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;135;2023;Octubre;41;6;0;2;3;0;0;BB;IND;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;9;NULL;0;Transitorio;151.2;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;212;2023;Octubre;40;1;2;5;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;92.65;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;163;2023;Octubre;41;5;0;3;1;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transitorio;100.8;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;163;2023;Octubre;41;5;0;3;1;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transitorio;100.8;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;163;2023;Octubre;41;5;0;3;1;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transitorio;100.8;0;0;Check-Out;10/08/2023
Hotel Andina La Terraza;no;30;2023;Octubre;41;4;0;4;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;8;NULL;0;Transitorio;144.8;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;260;2023;Octubre;41;2;2;4;2;1;0;BB;CN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;95.13;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;71;2023;Octubre;41;7;0;1;0;2;0;BB;CHE;Online TA;TA/TO;0;0;0;B;B;1;No Deposit;9;NULL;0;Transitorio;108;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;32;2023;Octubre;41;6;0;2;2;0;0;BB;POL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;157.5;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;5;2023;Octubre;41;5;0;3;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;98.1;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;71;2023;Octubre;41;7;0;1;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;B;B;1;No Deposit;9;NULL;0;Transitorio;108;0;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;17;2023;Octubre;41;7;0;1;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;135;0;2;Check-Out;10/08/2023
Hotel Andina La Terraza;no;9;2023;Octubre;41;6;0;2;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;9;NULL;0;Transitorio;149;1;1;Check-Out;10/08/2023
Hotel Andina La Terraza;no;106;2023;Octubre;41;6;0;2;3;0;0;BB;DEU;Directo;Directo;0;0;0;D;D;0;No Deposit;NULL;NULL;0;Transitorio - Fiesta;151;0;3;Check-Out;10/08/2023
Hotel Andina La Terraza;no;41;2023;Octubre;41;4;0;5;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;139.5;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;177;2023;Octubre;41;2;2;5;2;1;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;125.1;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;190;2023;Septiembre;40;30;2;7;2;0;0;BB;ISL;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;110.9;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;135;2023;Octubre;41;5;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;123;1;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;228;2023;Octubre;41;5;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;102.85;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;228;2023;Octubre;41;5;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;102.85;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;228;2023;Octubre;41;5;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;102.85;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;228;2023;Octubre;41;5;0;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;102.85;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;9;2023;Octubre;41;7;0;2;2;0;0;HB;BEL;Online TA;TA/TO;0;0;0;D;D;2;No Deposit;9;NULL;0;Transitorio;243;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;227;2023;Octubre;41;4;0;5;2;0;0;BB;SRB;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;102.85;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;253;2023;Octubre;41;8;0;1;2;2;0;BB;DEU;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;198.9;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;0;2023;Octubre;41;8;0;1;2;0;0;SC;USA;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;180;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;9;2023;Octubre;41;8;0;1;1;0;0;BB;SWE;Directo;Directo;0;0;0;D;D;0;No Deposit;14;NULL;0;Transitorio;148.75;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;29;2023;Noviembre;48;22;0;2;1;0;0;BB;SWE;Offline TA/TO;Directo;1;0;1;A;A;0;No Deposit;85;NULL;0;Transitorio;75;0;1;Check-Out;11/24/2023
Hotel Andina La Terraza;no;50;2023;Diciembre;51;13;0;2;1;0;0;BB;SWE;Offline TA/TO;Directo;1;0;2;A;A;0;No Deposit;85;NULL;0;Transitorio;67.5;0;1;Check-Out;12/15/2023
Hotel Andina La Terraza;no;1;2023;Octubre;41;7;0;2;1;0;0;SC;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;133.98;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;15;2023;Octubre;41;7;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;170;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;38;2023;Octubre;41;6;0;3;2;0;0;BB;SWE;Groups;TA/TO;0;0;0;A;A;0;No Deposit;37;NULL;0;Transitorio - Fiesta;109;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;108;2023;Octubre;41;7;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;118.8;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;45;2023;Octubre;41;6;0;3;2;2;0;BB;DEU;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;204;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;5;2023;Octubre;41;7;0;2;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;190;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;38;2023;Octubre;41;6;0;3;2;0;0;BB;SWE;Groups;TA/TO;0;0;0;A;B;1;No Deposit;37;NULL;0;Transitorio - Fiesta;109;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;38;2023;Octubre;41;6;0;3;2;0;0;BB;SWE;Groups;TA/TO;0;0;0;A;B;1;No Deposit;37;NULL;0;Transitorio - Fiesta;109;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;119;2023;Octubre;41;6;0;3;2;0;0;BB;SWE;Groups;TA/TO;0;0;0;A;A;0;No Deposit;37;NULL;81;Transitorio - Fiesta;109;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;36;2023;Octubre;41;6;0;3;2;0;0;BB;ESP;Offline TA/TO;TA/TO;0;0;0;E;E;0;No Deposit;15;NULL;0;Transitorio;144;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;1;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;1;No Deposit;193;NULL;0;Transitorio - Fiesta;71;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;1;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;1;No Deposit;193;NULL;0;Transitorio - Fiesta;80;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;1;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;1;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;34;2023;Octubre;41;6;0;3;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;83;NULL;0;Transitorio;153;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;27;2023;Octubre;41;6;0;3;1;0;0;BB;SWE;Groups;TA/TO;0;0;0;A;A;0;No Deposit;37;NULL;0;Transitorio - Fiesta;99;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;1;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;71;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;4;2023;Octubre;41;7;0;2;2;1;0;BB;ESP;Online TA;TA/TO;0;0;0;A;B;1;No Deposit;83;NULL;0;Transitorio;151.5;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;2;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;90;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;88;2023;Octubre;41;7;0;2;1;0;0;BB;POL;Corporativo;Corporativo;0;0;0;A;A;0;No Deposit;193;NULL;0;Transitorio - Fiesta;71;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;15;2023;Octubre;41;6;0;3;2;1;0;BB;ESP;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;83;NULL;0;Transitorio;138.5;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;9;2023;Octubre;41;7;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;175;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;0;2023;Octubre;41;7;0;2;2;0;0;SC;NZL;Online TA;TA/TO;0;0;0;A;B;0;No Deposit;7;NULL;0;Transitorio;147.6;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;87;2023;Octubre;41;6;0;3;2;0;0;BB;RUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;118.8;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;28;2023;Octubre;41;3;1;5;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;8;NULL;0;Transitorio;137.2;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;1;2023;Octubre;41;7;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;89;NULL;0;Transitorio;144;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;93;2023;Octubre;41;6;0;3;1;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;113.4;0;3;Check-Out;10/09/2023
Hotel Andina La Terraza;no;211;2023;Octubre;41;7;0;2;2;0;0;HB;ITA;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;143.1;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;211;2023;Octubre;41;7;0;2;3;0;0;HB;ITA;Online TA;TA/TO;0;0;0;E;E;3;No Deposit;9;NULL;0;Transitorio;224.1;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;225;2023;Octubre;41;5;0;4;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;92.65;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;7;0;2;3;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;151.2;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;3;2023;Octubre;41;6;0;3;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;7;NULL;0;Transitorio;175.56;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;7;0;2;3;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;151.2;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;56;2023;Octubre;41;5;0;4;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;83;NULL;0;Transitorio;123.84;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;127;2023;Octubre;41;8;0;1;2;0;0;BB;CHN;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;7;NULL;0;Transitorio;91.48;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;93;2023;Octubre;41;6;0;3;1;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;113.4;0;3;Check-Out;10/09/2023
Hotel Andina La Terraza;no;7;2023;Octubre;41;4;0;5;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;140;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;35;2023;Octubre;41;7;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;157.5;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;204;2023;Octubre;41;7;0;2;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;180.9;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;3;2023;Octubre;41;8;0;1;2;1;0;BB;PRT;Directo;Directo;0;0;0;D;D;0;No Deposit;NULL;NULL;0;Transitorio;185;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;17;2023;Octubre;41;7;0;2;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;135;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;204;2023;Octubre;41;7;0;2;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;180.9;0;1;Check-Out;10/09/2023
Hotel Andina La Terraza;no;41;2023;Octubre;41;6;0;3;1;0;0;BB;SWE;Groups;TA/TO;0;0;0;A;A;0;No Deposit;37;NULL;0;Transitorio - Fiesta;119;0;0;Check-Out;10/09/2023
Hotel Andina La Terraza;no;174;2023;Octubre;41;5;0;4;2;0;0;SC;ITA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;98.1;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;9;2023;Octubre;41;7;0;2;2;0;0;BB;ISR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;184;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;1;2023;Octubre;41;7;0;2;2;0;0;SC;ISR;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;160;0;2;Check-Out;10/09/2023
Hotel Andina La Terraza;no;59;2023;Octubre;42;9;1;0;2;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transitorio;108;0;1;Check-Out;10/10/2023
Hotel Andina La Terraza;no;3;2023;Octubre;40;1;3;6;2;0;0;BB;AGO;Directo;Directo;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transitorio;158;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;127;2023;Octubre;41;3;2;5;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;108;0;2;Check-Out;10/10/2023
Hotel Andina La Terraza;no;72;2023;Octubre;42;9;1;0;2;0;0;BB;AUT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;132.3;0;3;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;2;0;0;BB;CN;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transitorio - Fiesta;85;0;1;Check-Out;10/10/2023
Hotel Andina La Terraza;no;59;2023;Octubre;42;9;1;0;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;151.2;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;1;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;6;NULL;0;Transitorio - Fiesta;75;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;0;2023;Octubre;42;10;0;0;2;0;0;BB;PRT;Offline TA/TO;TA/TO;1;0;0;A;K;0;No Deposit;28;NULL;0;Transitorio;0;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transitorio - Fiesta;85;0;1;Check-Out;10/10/2023
Hotel Andina La Terraza;no;106;2023;Octubre;41;7;1;2;1;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;113.4;0;2;Check-Out;10/10/2023
Hotel Andina La Terraza;no;218;2023;Octubre;41;7;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;106.1;0;2;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;2;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transitorio - Fiesta;85;0;1;Check-Out;10/10/2023
Hotel Andina La Terraza;no;349;2023;Octubre;41;4;1;5;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;58;NULL;162;Transitorio - Fiesta;90;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;2;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;6;NULL;0;Transitorio - Fiesta;85;0;1;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transitorio - Fiesta;85;0;1;Check-Out;10/10/2023
Hotel Andina La Terraza;no;349;2023;Octubre;41;4;1;5;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;58;NULL;162;Transitorio - Fiesta;123.33;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;1;0;0;BB;SWE;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;6;NULL;0;Transitorio - Fiesta;75;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;85;2023;Octubre;41;6;1;3;1;0;0;BB;CN;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transitorio - Fiesta;75;0;0;Check-Out;10/10/2023
Hotel Andina La Terraza;no;349;2023;Octubre;41;4;1;5;1;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;58;NULL;162;Transitorio - Fiesta;96.67;0;0;Check-Out;10/10/2023
